SESSION; TIME;RPM;THROT;WATER;AIR;MAP;LAMB;L U SP;R U SP;L D SP;R D SP;ADV;SHIF A;A1 VAL;A2 VAL;A3 VAL;
49 ;7:28,60 ;5093 ;9 ;86;28;30;0,758 ;0,0 ;0,0 ;0,0 ;0,0 ;56,4 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:28,70 ;5188 ;9 ;87;28;30;0,724 ;0,0 ;0,0 ;0,0 ;0,0 ;56,4 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:28,80 ;5281 ;9 ;87;28;30;0,718 ;0,0 ;0,0 ;0,0 ;0,0 ;56,3 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:28,90 ;5417 ;9 ;87;28;30;0,713 ;0,0 ;0,0 ;0,0 ;0,0 ;56,3 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:29,00 ;5182 ;9 ;87;28;30;0,723 ;0,0 ;0,0 ;0,0 ;0,0 ;56,4 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:29,10 ;5448 ;9 ;87;28;30;0,716 ;0,0 ;0,0 ;0,0 ;0,0 ;56,3 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:29,20 ;5280 ;9 ;87;28;30;0,712 ;0,0 ;0,0 ;0,0 ;0,0 ;56,3 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:29,30 ;5149 ;9 ;87;28;30;0,719 ;0,0 ;0,0 ;0,0 ;0,0 ;56,4 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:29,40 ;5317 ;9 ;87;28;30;0,720 ;0,0 ;0,0 ;0,0 ;0,0 ;56,3 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:29,50 ;5296 ;8 ;87;28;30;0,736 ;0,0 ;0,0 ;0,0 ;0,0 ;56,2 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:29,60 ;5426 ;8 ;87;28;30;0,721 ;0,0 ;0,0 ;0,0 ;0,0 ;56,2 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:29,70 ;5487 ;7 ;87;28;30;0,752 ;0,0 ;0,0 ;0,0 ;0,0 ;56,2 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:29,80 ;5298 ;6 ;87;28;30;0,740 ;0,0 ;0,0 ;0,0 ;0,0 ;49,1 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:29,90 ;5623 ;6 ;87;28;30;0,727 ;0,0 ;0,0 ;0,0 ;0,0 ;49,0 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:30,00 ;5762 ;6 ;87;28;30;0,726 ;0,0 ;0,0 ;0,0 ;0,0 ;49,0 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:30,10 ;5068 ;6 ;87;28;30;0,724 ;0,0 ;0,0 ;0,0 ;0,0 ;49,1 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:30,20 ;5170 ;6 ;87;28;30;0,745 ;0,0 ;0,0 ;0,0 ;0,0 ;49,1 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:30,30 ;5790 ;6 ;87;28;30;0,775 ;0,0 ;0,0 ;0,0 ;0,0 ;49,0 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:30,40 ;6206 ;6 ;87;28;30;0,745 ;0,0 ;0,0 ;0,0 ;0,0 ;49,4 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:30,50 ;4986 ;3 ;87;28;30;0,732 ;0,0 ;0,0 ;0,0 ;0,0 ;36,3 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:30,60 ;4675 ;6 ;87;28;30;0,742 ;0,0 ;0,0 ;0,0 ;0,0 ;39,9 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:30,70 ;5846 ;8 ;87;28;30;0,747 ;0,0 ;0,0 ;0,0 ;0,0 ;56,1 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:30,80 ;6277 ;9 ;87;28;30;0,736 ;0,0 ;0,0 ;0,0 ;0,0 ;57,0 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:30,90 ;5017 ;1 ;87;28;30;0,770 ;0,0 ;0,0 ;0,0 ;0,0 ;38,8 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:31,00 ;4738 ;3 ;87;28;30;0,743 ;0,0 ;0,0 ;0,0 ;0,0 ;33,6 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:31,10 ;5567 ;7 ;87;28;30;0,749 ;0,0 ;0,0 ;0,0 ;0,0 ;56,1 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:31,20 ;6285 ;8 ;87;28;30;0,857 ;0,0 ;0,0 ;0,0 ;0,0 ;57,0 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:31,30 ;5148 ;5 ;87;28;30;0,799 ;0,0 ;0,0 ;0,0 ;0,0 ;42,0 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:31,40 ;4525 ;4 ;87;28;30;0,732 ;0,0 ;0,0 ;0,0 ;0,0 ;35,0 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:31,50 ;5635 ;7 ;87;28;30;0,741 ;0,0 ;0,0 ;0,0 ;0,0 ;56,1 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:31,60 ;6403 ;7 ;87;28;30;0,737 ;0,0 ;0,0 ;0,0 ;0,0 ;57,5 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:31,70 ;5134 ;4 ;87;28;30;0,750 ;0,0 ;0,0 ;0,0 ;0,0 ;35,0 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:31,80 ;4608 ;6 ;87;28;30;0,752 ;0,0 ;0,0 ;0,0 ;0,0 ;38,0 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:31,90 ;5688 ;7 ;87;28;30;0,757 ;0,0 ;0,0 ;0,0 ;0,0 ;56,1 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:32,00 ;6308 ;7 ;87;28;30;0,832 ;0,0 ;0,0 ;0,0 ;0,0 ;57,1 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:32,10 ;4867 ;3 ;87;28;30;0,739 ;0,0 ;0,0 ;0,0 ;0,0 ;34,9 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:32,20 ;4595 ;6 ;87;28;30;0,751 ;0,0 ;0,0 ;0,0 ;0,0 ;37,6 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:32,30 ;5746 ;8 ;87;28;30;0,747 ;0,0 ;0,0 ;0,0 ;0,0 ;56,1 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:32,40 ;6353 ;8 ;87;28;30;0,857 ;0,0 ;0,0 ;0,0 ;0,0 ;57,3 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:32,50 ;4790 ;4 ;87;28;30;0,741 ;0,0 ;0,0 ;0,0 ;0,0 ;35,0 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:32,60 ;4851 ;8 ;87;28;30;0,761 ;0,0 ;0,0 ;0,0 ;0,0 ;50,2 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:32,70 ;6127 ;10 ;87;28;30;0,828 ;0,0 ;0,0 ;0,0 ;0,0 ;56,4 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:32,80 ;5728 ;10 ;87;28;30;0,740 ;0,0 ;0,0 ;0,0 ;0,0 ;56,1 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:32,90 ;4893 ;7 ;87;28;30;0,765 ;0,0 ;0,0 ;0,0 ;0,0 ;51,6 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:33,00 ;5583 ;11 ;87;28;30;0,761 ;0,0 ;0,0 ;0,0 ;0,0 ;56,3 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:33,10 ;6706 ;11 ;87;28;30;0,760 ;0,0 ;0,0 ;0,0 ;0,0 ;58,6 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:33,20 ;5175 ;6 ;87;28;30;0,753 ;0,0 ;0,0 ;0,0 ;0,0 ;49,1 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:33,30 ;5114 ;12 ;87;28;30;0,766 ;0,0 ;0,0 ;0,0 ;0,0 ;53,7 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:33,40 ;6597 ;14 ;87;28;30;0,777 ;0,0 ;0,0 ;0,0 ;0,0 ;56,9 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:33,50 ;5812 ;9 ;87;28;30;0,787 ;0,0 ;0,0 ;0,0 ;0,0 ;56,1 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:33,60 ;4944 ;5 ;87;28;30;0,763 ;0,0 ;0,0 ;0,0 ;0,0 ;41,2 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:33,70 ;5625 ;8 ;87;28;30;0,717 ;0,0 ;0,0 ;0,0 ;0,0 ;56,1 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:33,80 ;6588 ;9 ;87;28;30;0,831 ;0,0 ;0,0 ;0,0 ;0,0 ;58,2 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:33,90 ;5513 ;7 ;87;28;30;0,734 ;0,0 ;0,0 ;0,0 ;0,0 ;56,1 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:34,00 ;5089 ;8 ;87;28;30;0,815 ;0,0 ;0,0 ;0,0 ;0,0 ;56,3 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:34,10 ;6287 ;11 ;87;28;30;0,800 ;0,0 ;0,0 ;0,0 ;0,0 ;57,0 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:34,20 ;6235 ;11 ;87;28;30;0,779 ;0,0 ;0,0 ;0,0 ;0,0 ;56,8 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:34,30 ;5146 ;9 ;87;28;30;0,782 ;0,0 ;0,0 ;0,0 ;0,0 ;56,4 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:34,40 ;5852 ;13 ;87;28;30;0,772 ;0,0 ;0,0 ;0,0 ;0,0 ;54,0 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:34,50 ;6670 ;13 ;87;28;30;0,783 ;0,0 ;0,0 ;0,0 ;0,0 ;57,6 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:34,60 ;5659 ;10 ;87;28;30;0,741 ;0,0 ;0,0 ;0,0 ;0,0 ;56,1 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:34,70 ;6181 ;14 ;87;28;30;0,763 ;0,0 ;0,0 ;0,0 ;0,0 ;54,8 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:34,80 ;6340 ;15 ;87;28;30;0,769 ;0,0 ;0,0 ;0,0 ;0,0 ;55,1 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:34,90 ;6334 ;14 ;87;28;30;0,704 ;0,0 ;0,0 ;0,0 ;0,0 ;55,6 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:35,00 ;6427 ;14 ;87;28;30;0,715 ;0,0 ;0,0 ;0,0 ;0,0 ;56,1 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:35,10 ;6443 ;14 ;87;28;30;0,716 ;0,0 ;0,0 ;0,0 ;0,0 ;56,1 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:35,20 ;6524 ;14 ;87;28;30;0,707 ;0,0 ;0,0 ;0,0 ;0,0 ;56,5 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:35,30 ;6551 ;14 ;87;28;30;0,720 ;0,0 ;0,0 ;0,0 ;0,0 ;56,6 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:35,40 ;6572 ;15 ;87;28;30;0,727 ;0,0 ;0,0 ;0,0 ;0,0 ;56,2 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:35,50 ;6551 ;15 ;87;28;30;0,732 ;0,0 ;0,0 ;0,0 ;0,0 ;56,1 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:35,60 ;6499 ;14 ;87;28;30;0,723 ;0,0 ;0,0 ;0,0 ;0,0 ;56,3 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:35,70 ;6567 ;14 ;87;28;30;0,731 ;0,0 ;0,0 ;0,0 ;0,0 ;56,7 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:35,80 ;6684 ;14 ;87;28;30;0,736 ;0,0 ;0,0 ;0,0 ;0,0 ;57,2 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:35,90 ;6576 ;14 ;87;28;30;0,729 ;0,0 ;0,0 ;0,0 ;0,0 ;56,7 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:36,00 ;6667 ;14 ;87;28;30;0,728 ;0,0 ;0,0 ;0,0 ;0,0 ;57,2 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:36,10 ;6660 ;14 ;87;28;30;0,723 ;0,0 ;0,0 ;0,0 ;0,0 ;57,2 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:36,20 ;6665 ;14 ;87;28;30;0,724 ;0,0 ;0,0 ;0,0 ;0,0 ;57,2 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:36,30 ;6686 ;14 ;87;28;30;0,727 ;0,0 ;0,0 ;0,0 ;0,0 ;57,3 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:36,40 ;6679 ;14 ;87;28;30;0,723 ;0,0 ;0,0 ;0,0 ;0,0 ;57,2 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:36,50 ;6720 ;14 ;87;28;30;0,714 ;0,0 ;0,0 ;0,0 ;0,0 ;57,7 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:36,60 ;6734 ;14 ;87;28;30;0,726 ;0,0 ;0,0 ;0,0 ;0,0 ;57,5 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:36,70 ;6672 ;14 ;87;28;30;0,719 ;0,0 ;0,0 ;0,0 ;0,0 ;57,2 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:36,80 ;6703 ;14 ;87;28;30;0,720 ;0,0 ;0,0 ;0,0 ;0,0 ;57,3 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:36,90 ;6754 ;14 ;87;28;30;0,729 ;0,0 ;0,0 ;0,0 ;0,0 ;57,6 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:37,00 ;6694 ;14 ;87;28;30;0,721 ;0,0 ;0,0 ;0,0 ;0,0 ;57,3 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:37,10 ;6686 ;14 ;87;28;30;0,739 ;0,0 ;0,0 ;0,0 ;0,0 ;57,3 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:37,20 ;6691 ;14 ;87;28;30;0,742 ;0,0 ;0,0 ;0,0 ;0,0 ;57,2 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:37,30 ;6546 ;14 ;87;28;30;0,734 ;0,0 ;0,0 ;0,0 ;0,0 ;56,6 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:37,40 ;6581 ;14 ;87;28;30;0,749 ;0,0 ;0,0 ;0,0 ;0,0 ;56,8 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:37,50 ;6620 ;14 ;87;28;30;0,745 ;0,0 ;0,0 ;0,0 ;0,0 ;57,0 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:37,60 ;6606 ;14 ;87;28;30;0,746 ;0,0 ;0,0 ;0,0 ;0,0 ;56,9 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:37,70 ;6558 ;14 ;87;28;30;0,746 ;0,0 ;0,0 ;0,0 ;0,0 ;56,7 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:37,80 ;6599 ;14 ;87;28;30;0,738 ;0,0 ;0,0 ;0,0 ;0,0 ;56,9 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:37,90 ;6567 ;14 ;87;28;30;0,732 ;0,0 ;0,0 ;0,0 ;0,0 ;56,7 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:38,00 ;6660 ;14 ;87;28;30;0,724 ;0,0 ;0,0 ;0,0 ;0,0 ;57,2 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:38,10 ;6720 ;14 ;87;28;30;0,735 ;0,0 ;0,0 ;0,0 ;0,0 ;57,4 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:38,20 ;6637 ;14 ;87;28;30;0,728 ;0,0 ;0,0 ;0,0 ;0,0 ;57,1 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:38,30 ;6585 ;14 ;87;28;30;0,715 ;0,0 ;0,0 ;0,0 ;0,0 ;56,8 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:38,40 ;6572 ;14 ;87;28;30;0,717 ;0,0 ;0,0 ;0,0 ;0,0 ;56,7 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:38,50 ;6549 ;14 ;87;28;30;0,720 ;0,0 ;0,0 ;0,0 ;0,0 ;56,6 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:38,60 ;6656 ;14 ;87;28;30;0,730 ;0,0 ;0,0 ;0,0 ;0,0 ;57,1 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:38,70 ;6508 ;14 ;87;28;30;0,732 ;0,0 ;0,0 ;0,0 ;0,0 ;56,3 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:38,80 ;6599 ;13 ;88;28;30;0,730 ;0,0 ;0,0 ;0,0 ;0,0 ;57,5 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:38,90 ;6514 ;13 ;88;28;30;0,767 ;0,0 ;0,0 ;0,0 ;0,0 ;56,9 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:39,00 ;6620 ;13 ;88;28;30;0,748 ;0,0 ;0,0 ;0,0 ;0,0 ;57,4 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:39,10 ;6483 ;13 ;88;28;30;0,732 ;0,0 ;0,0 ;0,0 ;0,0 ;56,8 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:39,20 ;6487 ;13 ;88;28;30;0,725 ;0,0 ;0,0 ;0,0 ;0,0 ;56,8 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:39,30 ;6533 ;13 ;88;28;30;0,722 ;0,0 ;0,0 ;0,0 ;0,0 ;57,0 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:39,40 ;6526 ;13 ;88;28;30;0,726 ;0,0 ;0,0 ;0,0 ;0,0 ;57,0 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:39,50 ;6537 ;10 ;88;28;30;0,720 ;0,0 ;0,0 ;0,0 ;0,0 ;58,0 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:39,60 ;6388 ;5 ;88;28;30;0,733 ;0,0 ;0,0 ;0,0 ;0,0 ;42,4 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:39,70 ;5980 ;2 ;88;28;30;0,717 ;0,0 ;0,0 ;0,0 ;0,0 ;37,5 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:39,80 ;5853 ;1 ;88;28;29;0,753 ;0,0 ;0,0 ;0,0 ;0,0 ;38,8 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:39,90 ;6093 ;1 ;88;28;27;0,907 ;0,0 ;0,0 ;0,0 ;0,0 ;38,8 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:40,00 ;5866 ;1 ;88;28;27;0,943 ;0,0 ;0,0 ;0,0 ;0,0 ;38,8 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:40,10 ;5678 ;1 ;88;28;27;0,965 ;0,0 ;0,0 ;0,0 ;0,0 ;38,8 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:40,20 ;5575 ;1 ;88;28;28;0,965 ;0,0 ;0,0 ;0,0 ;0,0 ;38,8 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:40,30 ;5347 ;1 ;88;28;30;1,047 ;0,0 ;0,0 ;0,0 ;0,0 ;38,8 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:40,40 ;5287 ;1 ;88;28;30;1,082 ;0,0 ;0,0 ;0,0 ;0,0 ;38,8 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:40,50 ;5189 ;1 ;88;28;30;1,048 ;0,0 ;0,0 ;0,0 ;0,0 ;38,8 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:40,60 ;5138 ;1 ;88;28;30;1,001 ;0,0 ;0,0 ;0,0 ;0,0 ;38,8 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:40,70 ;5051 ;1 ;88;28;30;0,929 ;0,0 ;0,0 ;0,0 ;0,0 ;38,8 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:40,80 ;4927 ;2 ;88;28;30;0,869 ;0,0 ;0,0 ;0,0 ;0,0 ;36,0 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:40,90 ;4943 ;2 ;88;28;30;0,851 ;0,0 ;0,0 ;0,0 ;0,0 ;36,4 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:41,00 ;4921 ;2 ;88;28;30;0,847 ;0,0 ;0,0 ;0,0 ;0,0 ;35,9 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:41,10 ;4863 ;2 ;88;28;30;0,852 ;0,0 ;0,0 ;0,0 ;0,0 ;34,7 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:41,20 ;4885 ;2 ;88;28;30;0,781 ;0,0 ;0,0 ;0,0 ;0,0 ;35,2 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:41,30 ;4904 ;2 ;88;28;30;0,781 ;0,0 ;0,0 ;0,0 ;0,0 ;35,6 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:41,40 ;4889 ;2 ;88;28;30;0,796 ;0,0 ;0,0 ;0,0 ;0,0 ;35,3 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:41,50 ;4567 ;2 ;88;28;30;0,783 ;0,0 ;0,0 ;0,0 ;0,0 ;28,8 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:41,60 ;4565 ;2 ;88;28;30;0,770 ;0,0 ;0,0 ;0,0 ;0,0 ;28,8 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:41,70 ;4483 ;2 ;88;28;30;0,810 ;0,0 ;0,0 ;0,0 ;0,0 ;27,2 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:41,80 ;4430 ;2 ;88;28;30;0,815 ;0,0 ;0,0 ;0,0 ;0,0 ;26,4 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:41,90 ;4469 ;2 ;88;28;30;0,822 ;0,0 ;0,0 ;0,0 ;0,0 ;26,9 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:42,00 ;4415 ;2 ;88;28;30;0,826 ;0,0 ;0,0 ;0,0 ;0,0 ;26,2 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:42,10 ;4404 ;2 ;88;28;30;0,823 ;0,0 ;0,0 ;0,0 ;0,0 ;26,0 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:42,20 ;4363 ;1 ;88;28;30;0,829 ;0,0 ;0,0 ;0,0 ;0,0 ;22,0 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:42,30 ;4307 ;2 ;88;28;30;0,829 ;0,0 ;0,0 ;0,0 ;0,0 ;24,5 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:42,40 ;4276 ;2 ;88;28;30;0,823 ;0,0 ;0,0 ;0,0 ;0,0 ;24,1 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:42,50 ;4265 ;2 ;88;28;30;0,806 ;0,0 ;0,0 ;0,0 ;0,0 ;23,9 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:42,60 ;4274 ;2 ;88;28;30;0,795 ;0,0 ;0,0 ;0,0 ;0,0 ;24,0 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:42,70 ;4272 ;2 ;88;28;30;0,803 ;0,0 ;0,0 ;0,0 ;0,0 ;24,0 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:42,80 ;4221 ;2 ;88;28;30;0,801 ;0,0 ;0,0 ;0,0 ;0,0 ;23,3 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:42,90 ;4136 ;2 ;88;28;30;0,836 ;0,0 ;0,0 ;0,0 ;0,0 ;22,0 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:43,00 ;4076 ;2 ;88;28;30;0,806 ;0,0 ;0,0 ;0,0 ;0,0 ;21,1 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:43,10 ;4061 ;2 ;88;28;30;0,817 ;0,0 ;0,0 ;0,0 ;0,0 ;20,9 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:43,20 ;4045 ;2 ;88;28;30;0,844 ;0,0 ;0,0 ;0,0 ;0,0 ;20,6 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:43,30 ;3996 ;2 ;88;28;30;0,862 ;0,0 ;0,0 ;0,0 ;0,0 ;20,0 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:43,40 ;3862 ;3 ;88;28;30;0,868 ;0,0 ;0,0 ;0,0 ;0,0 ;22,5 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:43,50 ;3836 ;3 ;88;28;30;0,827 ;0,0 ;0,0 ;0,0 ;0,0 ;22,5 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:43,60 ;3677 ;4 ;88;28;30;0,812 ;0,0 ;0,0 ;0,0 ;0,0 ;25,0 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:43,70 ;3799 ;4 ;88;28;30;0,799 ;0,0 ;0,0 ;0,0 ;0,0 ;25,0 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:43,80 ;3854 ;4 ;88;28;30;0,791 ;0,0 ;0,0 ;0,0 ;0,0 ;25,0 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:43,90 ;3863 ;4 ;88;28;30;0,769 ;0,0 ;0,0 ;0,0 ;0,0 ;25,0 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:44,00 ;3899 ;4 ;88;28;30;0,768 ;0,0 ;0,0 ;0,0 ;0,0 ;25,0 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:44,10 ;3817 ;4 ;88;28;30;0,786 ;0,0 ;0,0 ;0,0 ;0,0 ;25,0 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:44,20 ;3922 ;5 ;88;29;30;0,796 ;0,0 ;0,0 ;0,0 ;0,0 ;26,6 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:44,30 ;3939 ;5 ;88;29;30;0,811 ;0,0 ;0,0 ;0,0 ;0,0 ;26,6 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:44,40 ;3948 ;5 ;88;29;30;0,788 ;0,0 ;0,0 ;0,0 ;0,0 ;26,6 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:44,50 ;3941 ;5 ;88;29;30;0,775 ;0,0 ;0,0 ;0,0 ;0,0 ;26,6 ;0 ;0,0 ;0,0 ;0,0 ;
49 ;7:44,60 ;3980 ;5 ;88;29;30;0,774 ;0,0 ;0,0 ;0,0 ;0,0 ;26,6 ;0 ;0,0 ;0,0 ;0,0 ;
